,Unnamed: 0.1,Unnamed: 0,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,ra_error,dec_error,pmra_error,pmdec_error,parallax_error,visibility_periods_used,phot_bp_mean_mag,phot_rp_mean_mag,nu_eff_used_in_astrometry,pseudocolour,ecl_lat,astrometric_params_solved,zp,fidelity_v2,parallax_,relative_error,cell_id,distance,cluster_id
62927,66747,66747,1512518951431592320,209.5704572716253,51.7332338489995,11.21996636026352,-19.20235302905268,-4.992180276770272,1.0551268,16.002518,2.9769754,,0.02423191,0.025612675,0.029014511,0.03240387,0.030518396,29,17.722885,14.74591,1.2415466,,57.34358822837403,31,-0.047639,1.0,0.0112199663602635,0.0027200077986047,39,89.12682693431134,39_001
63236,67057,67057,1495063341050869760,218.96203235254828,46.82014004467643,10.528688838557544,22.008020788905085,-2.76095290683315,1.0974095,20.176285,2.9711113,,0.42129445,0.42428046,0.515402,0.49864867,0.4949999,27,21.576807,18.605696,,1.1339654,57.16063422662409,95,-0.041497,1.0,0.0105286888385575,0.047014391591405,39,94.97858805911929,39_001
63718,67546,67546,1530882719762199808,194.5966216820692,46.53315822402862,10.878570770588444,-20.39492503433907,-10.392000744754665,3.6208467,16.677593,3.3357115,,0.10576714,0.13776882,0.12407799,0.16280042,0.18724023,28,18.537386,15.201674,1.2144339,,47.29414394249973,31,-0.052855,1.0,0.0108785707705884,0.0172118409622546,39,91.92384009704908,39_001
63930,67760,67760,1542529880794784768,192.1349640539977,45.77735372707442,10.726494499736717,-24.535234385990712,14.758184753119652,1.108393,15.32796,2.5055294,-0.77871394,0.014725088,0.01723689,0.018394092,0.02362904,0.028194815,30,16.683876,14.178347,1.28627,,45.71041333456999,31,-0.042874,1.0,0.0107264944997367,0.0026285209022101,39,93.22710229558658,39_001
63934,67764,67764,1508260542896727936,215.4540468441328,49.34783965355573,10.86064491722686,-15.897236742017832,-3.1698599945176213,2.5218136,14.326386,2.715373,12.518704,0.029345112,0.031498004,0.033619605,0.03928986,0.038397964,30,15.839317,13.123944,1.2654266,,57.82084033593493,31,-0.0431,1.0,0.0108606449172268,0.0035355141699821,39,92.07556343305475,39_001
64088,67920,67920,1551723103671639808,203.5195669158157,46.64025541831046,11.12531993224885,-19.53792609283145,-6.156297638945443,1.4722006,15.505052,2.859189,1.9512265,0.024943251,0.03042281,0.02919408,0.035655625,0.038424537,29,17.08746,14.228271,1.2532182,,50.90012370597107,31,-0.047052,1.0,0.0111253199322488,0.0034537916423076,39,89.88505553906047,39_001
64107,67939,67939,1512261012875442304,210.7660571876333,50.98444096612159,11.670017626987612,-19.766298926320403,-5.544441900000862,1.1455022,14.6835,2.6020136,-16.662294,0.013770665,0.014844191,0.016977336,0.01869377,0.017434742,31,16.107595,13.505582,1.2764977,,57.241163466069416,31,-0.041288,1.0,0.0116700176269876,0.0014939773492441,39,85.68967348322091,39_001
64238,68071,68071,1553722428127502848,201.1496255449329,50.91055703473158,10.647282750508632,-19.050100100757128,-6.785407131005369,1.0393109,16.175304,2.9041138,,0.027651416,0.032233875,0.034819126,0.044425964,0.03772007,29,17.833782,14.929668,1.2474878,,53.38000295265616,31,-0.046707,1.0,0.0106472827505086,0.003542694496227,39,93.92067661133841,39_001
64407,68240,68240,1558806501175556864,204.2881806894169,51.089027315292846,10.725328683485897,-22.963728101813945,22.322062794569035,4.947198,14.280136,2.4644737,-10.9423275,0.05744134,0.061287005,0.06710844,0.07662038,0.07386295,30,15.606642,13.142168,1.2899203,,54.75413240872343,31,-0.039966,1.0,0.0107253286834858,0.0068867772895136,39,93.23723584711566,39_001
64410,68243,68243,1559563991670857728,203.92335308218816,51.35936897637045,10.467430021019297,-17.97733910052387,18.204493464004365,1.0227568,18.136927,3.3435478,,0.09380967,0.11521871,0.11644578,0.13378152,0.1295258,30,20.098436,16.754889,,1.0889308,54.82027410679898,95,-0.053788,1.0,0.0104674300210192,0.0123741739605522,39,95.53443376186348,39_001
64583,68420,68420,1505501215387558912,212.15462354385045,44.815418501596994,10.41298930492726,7.023955193346643,-9.919183064769456,1.1476938,14.947333,2.4193668,-15.908469,0.015222783,0.017057106,0.01816985,0.02055351,0.02089918,30,16.242249,13.822882,1.2946278,,52.82939514858633,31,-0.039715,1.0,0.0104129893049272,0.0020070298151666,39,96.03390253429164,39_001
64628,68468,68468,1552233380146046208,205.3435328408,47.87503992286067,12.015316415248767,-18.10028301967272,-8.988053989884627,11.135024,14.305953,2.5689497,-7.3607774,0.12936412,0.14695512,0.14982519,0.17437616,0.18286741,29,15.68331,13.11436,1.2791553,,52.625769070407735,31,-0.042159,1.0,0.0120153164152487,0.0152195251194484,39,83.22710492508503,39_001
64629,68469,68469,1553218714363378176,202.5309090139532,48.68826822056186,10.483152911879774,-4.249372378763471,-13.803517572840956,1.0341872,16.552666,2.990409,,0.03140561,0.037976123,0.038530197,0.052961357,0.04705576,29,18.287344,15.296935,1.2417711,,52.16392664916573,31,-0.048443,1.0,0.0104831529118797,0.004488703007153,39,95.39114886579416,39_001
64630,68470,68470,1553308423343909376,201.5285516467777,49.35594805448962,10.226301544475186,-20.37355889370988,12.6711045128547,1.0767118,18.83526,3.3600044,,0.12916344,0.14841689,0.16793549,0.17437148,0.18339561,29,20.752415,17.39241,,1.1107827,52.30130498080703,95,-0.035636,1.0,0.0102263015444751,0.0179337181875964,39,97.78706364670653,39_001
64770,68612,68612,1507538610433938816,216.48960369417983,49.08282098393845,10.260137058359922,-16.607126332906148,-3.4541214931596302,1.0545325,16.75729,3.3175821,,0.043510564,0.04167394,0.054504186,0.050715636,0.054772638,28,18.749638,15.432055,1.2157902,,58.02007545049991,31,-0.052122,1.0,0.0102601370583599,0.0053383924296967,39,97.46458495748904,39_001
64823,68668,68668,1563282372493360512,199.0116883209298,53.74403006667737,11.029197216121483,-18.86998616687077,-6.814707522577932,1.1517252,16.200087,2.965106,,0.031172423,0.03368277,0.037421532,0.041225377,0.042487532,29,17.909393,14.944287,1.2428641,,54.73346676547013,31,-0.04768,1.0,0.0110291972161214,0.0038522778374019,39,90.66843038569462,39_001
64847,68692,68692,1512895701668161280,211.6233800448195,52.98494815026563,10.50546789866777,-16.294555177833303,-4.762525702637365,2.0717032,15.51541,2.7473278,6.205685,0.039444204,0.04645812,0.046325233,0.05214072,0.049203817,29,16.933239,14.185911,1.2554374,,59.10969155357725,31,-0.044439,1.0,0.0105054678986677,0.0046836387940645,39,95.18852559882836,39_001
64966,68813,68813,1512032314456889728,211.9550611907514,51.95266021487758,10.067354421574084,-16.572286375616375,-4.075859490980752,0.9420079,11.0510645,1.1112022,-5.58415,0.009741243,0.010998913,0.0120086,0.014589434,0.012331215,30,11.525357,10.414155,1.4906646,,58.45922136933729,31,-0.029942,1.0,0.010067354421574,0.0012248714492036,39,99.33096205066882,39_001
65005,68854,68854,1572546548231562496,186.25860281924207,54.42581355857006,11.419000810177527,2.8119697544704123,2.534530112477385,1.0373402,15.334583,2.6231184,-14.912773,0.016444752,0.019133015,0.021497628,0.025859192,0.025107432,30,16.780178,14.15706,1.2738636,,50.48638255952225,31,-0.043443,1.0,0.0114190008101775,0.0021987415902118,39,87.57333646116588,39_001
65014,68863,68863,1561439694084279552,206.64842814288883,54.432657688820136,10.741709768261495,-18.558572174463578,-4.74245002224005,0.82475185,5.6708803,-0.036522865,,0.033816088,0.03452571,0.040889584,0.039467886,0.041760836,26,5.6488447,5.6853676,1.7703948,,58.22069272883509,31,-0.030515,1.0,0.0107417097682614,0.0038877270845085,39,93.09504925879739,39_001
65015,68864,68864,1561779889854217856,205.78235094869063,54.02590264872479,10.65898143679854,-19.29966698562263,-3.6742398054579537,1.0538392,9.54117,0.7976656,,0.0092474725,0.010216213,0.011820346,0.013419663,0.0119997095,29,9.854965,9.0573,1.5618081,,57.57932915642464,31,-0.019643,1.0,0.0106589814367985,0.001125783881992,39,93.81759466694005,39_001
65209,69061,69061,1541872407198877184,186.23784717052865,45.78015359255521,10.32246526932362,-12.028733084088955,-3.6065769412899606,1.0820009,17.09302,2.9580765,,0.04246633,0.047111902,0.049501233,0.057444155,0.06735288,23,18.803692,15.845615,1.2438207,,43.44626345993274,31,-0.048432,1.0,0.0103224652693236,0.0065248831788429,39,96.87608278729788,39_001
65296,69149,69149,1542553863892777344,191.3338108114793,45.45946972472888,10.11589509645217,13.048418263074424,-16.844263840403464,4.362593,17.849825,2.5818653,,0.34307894,0.50163335,0.39425123,0.5878075,0.80375016,26,18.713385,16.13152,,0.8805281,45.1350234189222,95,-0.06022,0.014831543,0.0101158950964521,0.0794541810029139,39,98.85432682578187,39_001
65313,69167,69167,1503770755884281344,206.30482000403407,46.31111695711512,11.586558842323232,-19.357874171441285,-6.026048502369181,1.204145,13.264823,2.3253098,-20.362606,0.008532032,0.010399328,0.0109704975,0.013747357,0.0123310285,29,14.490335,12.165026,1.3037804,,51.73844214907473,31,-0.039135,1.0,0.0115865588423232,0.001064252869882,39,86.30690212759424,39_001
65374,69229,69229,1569488084840186240,187.7049499298318,53.852529702486514,11.149021945820014,-10.215139967780464,-5.805067182835616,1.1108161,12.484435,1.6884661,-40.359375,0.008174062,0.009076975,0.010653398,0.011279655,0.012009987,29,13.294348,11.605882,1.388136,,50.563236753263446,31,-0.008139,1.0,0.01114902194582,0.0010772233706565,39,89.69396641782741,39_001
65375,69230,69230,1569488187919845632,187.7043672246689,53.85823157120556,11.124365209650572,-9.852443237148185,-7.125654931566408,0.90630525,10.196982,0.93686867,-39.899647,0.009350156,0.010552459,0.011790171,0.012778141,0.014058453,29,10.581129,9.64426,,1.5333023,50.56749458213694,95,-0.025051,1.0,0.0111243652096505,0.001263753278057,39,89.89276971350148,39_001
65379,69234,69234,1570922393463364608,189.1037890467104,53.895384591368064,10.525441603373633,-23.850396041372232,-12.056747281482016,1.0259176,19.216373,3.8142529,,0.14761242,0.16152719,0.18434942,0.21214263,0.21639611,29,21.58385,17.769598,,1.0382727,51.11061775668124,95,-0.031699,1.0,0.0105254416033736,0.020559337855301,39,95.00789018481481,39_001
65500,69356,69356,1509357855501310976,210.26615726811443,47.29604550362413,11.199187010320609,-17.12118119725725,-4.603603383781843,0.9514125,16.801321,3.19738,,0.036327664,0.04228155,0.045290314,0.05049527,0.050503906,29,18.70493,15.507549,1.2266412,,54.11549756065736,31,-0.050848,1.0,0.0111991870103206,0.0045096046662546,39,89.29219586015047,39_001
65564,69420,69420,1573106268369199232,182.6094010394439,54.38837628458512,10.680211224412972,-30.79208489634143,-10.957458277797276,1.013589,13.218751,2.0194702,1.1676224,0.007941101,0.008008341,0.010570666,0.010484624,0.011121423,31,14.217848,12.198378,1.3438655,,49.1515364254384,31,-0.035954,1.0,0.0106802112244129,0.0010413111469723,39,93.63110700602935,39_001
65763,69621,69621,1559808671664094848,202.38305848085264,51.70337610736232,10.499377454713532,-19.04810261562418,-4.975267863117737,1.2636861,14.273327,,11.146825,0.044155825,0.05201338,0.05060326,0.057119988,0.061644416,28,,,,1.1907579,54.48112798566813,95,-0.047574,1.0,0.0104993774547135,0.0058712448681731,39,95.24374224217156,39_001
65852,69711,69711,1554365436272271744,198.26944122520084,47.44343086718456,11.8941152332239,-10.911998929389794,-7.921674957039135,1.1120348,16.124027,2.9683332,,0.026575126,0.03139523,0.03252841,0.040713854,0.040400367,29,17.83735,14.869018,1.243266,,49.47845532896558,31,-0.04822,1.0,0.0118941152332239,0.0033966685379967,39,84.07519015846545,39_001
65858,69717,69717,1557026769806606592,199.2659637276154,52.06968480293536,10.154043269859478,8.973184904899956,-5.741044930768615,14.760243,14.754918,2.6743517,14.874887,0.20735599,0.22586559,0.2468497,0.27817,0.2801423,28,16.190704,13.516353,1.269947,,53.5476039141508,31,-0.043353,1.0,0.0101540432698594,0.0275892363814869,39,98.48293664143965,39_001
65904,69763,69763,1549079220586992128,180.4774755823911,53.297107634134406,10.650607385831329,-37.54848490264106,-16.526656124582164,1.0119795,20.431473,0.15258598,,0.33770078,0.38513473,0.4334401,0.54826015,0.5722946,28,20.46872,20.316133,1.705214,,47.524688799569965,31,-0.005965,1.0,0.0106506073858313,0.0537335176547144,39,93.89135884685022,39_001
65910,69769,69769,1557808763092160896,196.38328807757145,52.41554005219756,10.06180583957092,0.0227162562964331,-8.008241238792026,1.0582323,15.629136,2.7197475,-26.689213,0.022435706,0.024662834,0.028777018,0.029871792,0.032714806,28,17.14496,14.425213,1.2652496,,52.70214688567084,31,-0.044264,1.0,0.0100618058395709,0.0032513851411582,39,99.38573810152616,39_001
65914,69773,69773,1558886628085141120,205.92550350548444,50.36211205782043,10.80911303696142,-18.9195279863842,-5.081089773608873,1.0514446,17.629854,3.5487843,,0.062613115,0.06852304,0.080391645,0.0896823,0.08206423,30,19.821438,16.272654,1.2002794,,54.83408205201208,31,-0.053418,1.0,0.0108091130369614,0.0075921335746405,39,92.51452885917037,39_001
65945,69804,69804,1562056417028500352,204.562241099158,54.6577156694816,11.245951787943593,-18.82049060670912,-5.311532655491932,1.1052401,15.549674,2.7259884,,0.020701718,0.020634389,0.026653498,0.02606591,0.02513214,31,17.06961,14.343622,1.2634912,,57.57004986845936,31,-0.043296,1.0,0.0112459517879435,0.00223477216281,39,88.92088627590194,39_001
65946,69805,69805,1562217907798594816,205.8932938039348,54.93584812016422,10.108953907401489,-25.447083607604192,2.0053817506710554,1.0095817,16.172491,2.867692,,0.027241027,0.028425286,0.031417727,0.038107093,0.035421424,29,17.810137,14.942445,1.2515041,,58.29461307591204,31,-0.045151,1.0,0.0101089539074014,0.0035039653286049,39,98.92220393524966,39_001
65947,69806,69806,1564243895412086784,195.6130996026456,54.4673743965029,10.13407686823743,27.58099126684669,3.3578503963944115,1.0577819,14.2497835,2.2663813,-11.667598,0.011845794,0.012049737,0.014853443,0.015335715,0.01530557,31,15.434303,13.167922,1.311077,,53.983856359595656,31,-0.037461,1.0,0.0101340768682374,0.0015103072730749,39,98.67697008833998,39_001
65997,69858,69858,1509491240005703040,211.24396534473323,48.0954422013749,11.563473142917664,-10.11539973122504,-6.052819194106885,1.3901066,11.326028,1.53123,,0.012646849,0.015113092,0.015067973,0.01946825,0.01775375,30,12.038396,10.507166,1.4138346,,55.149258190292784,31,-0.028946,1.0,0.0115634731429176,0.0015353302403675,39,86.47920807534199,39_001
66002,69863,69863,1512001425052135680,212.6918531406403,52.021097528814735,10.432961942570198,-17.537480905805722,-4.063474197716767,1.0171773,15.765343,2.9075718,-75.45573,0.022763662,0.02677791,0.028470883,0.031760637,0.030346155,28,17.432652,14.52508,1.2480174,,58.804485238504725,31,-0.045968,1.0,0.0104329619425701,0.0029086806955728,39,95.85005729961053,39_001
66027,69889,69889,1558463900224281856,205.55723623530392,49.59926828931746,10.77235593266838,-28.728736201983,-23.717521058980942,0.9882933,10.993081,1.182478,4.304899,0.0087845335,0.009655067,0.01043595,0.012247477,0.012455118,31,11.506148,10.32367,1.4759924,,54.08744952692838,31,-0.028272,1.0,0.0107723559326683,0.0011562111461828,39,92.8302041123052,39_001
66031,69893,69893,1559650754307292544,203.0362654731056,51.87204433152191,11.183915334775408,-18.03424787588586,-6.426995699266199,20.315348,15.221342,2.11096,,0.3918989,0.43269897,0.46844342,0.5421127,0.532793,30,15.933401,13.822441,,1.8310897,54.86789671283519,95,-0.022966,0.9370117,0.0111839153347754,0.0476392197232865,39,89.41412466621489,39_001
66107,69970,69970,1562916406920238592,200.92469457877087,52.46246750481226,11.031989912907168,-19.46206288332384,-6.844331042132995,1.1471953,14.85942,2.6430864,3.5792515,0.015686814,0.017153522,0.017615646,0.019162538,0.021012347,29,16.316647,13.67356,1.2726074,,54.49624094067969,31,-0.042626,1.0,0.0110319899129071,0.0019046742397231,39,90.6454780954821,39_001
66108,69971,69971,1563180805106683392,199.92897703282088,53.10218635552538,10.613933857218074,-10.355897754659726,-16.18531472478408,1.1496228,14.519646,2.517887,17.895042,0.014261549,0.014104471,0.016750507,0.018727593,0.017965626,31,15.885914,13.368027,1.2842451,,54.59931638204088,31,-0.040799,1.0,0.010613933857218,0.0016926453699146,39,94.215774608389,39_001
66177,70040,70040,1506824305831375872,214.4281323764,46.47817520163043,11.423738375828547,-17.805456499164737,-4.383698811593078,0.9987478,18.982464,3.5703373,,0.15335958,0.15246947,0.18394984,0.19777389,0.20392378,28,21.08601,17.515673,,0.9954592,55.09931497232533,95,-0.032126,1.0,0.0114237383758285,0.0178508797462905,39,87.53701871498572,39_001
66183,70046,70046,1509616068935518080,210.1102982496782,48.38378530993936,10.789307096098682,-20.394267535291032,-4.376827027764428,1.1359761,18.545197,3.7234936,,0.13232793,0.14391851,0.16015369,0.17978778,0.17329513,31,20.751612,17.028118,,0.9492485,54.92979164044469,95,-0.043326,1.0,0.0107893070960986,0.0160617478450179,39,92.68435786405587,39_001
66214,70077,70077,1563586799775391104,201.2158943481016,54.89743202215939,10.965028891532455,-20.17127267605676,-5.330298920138407,1.3974257,7.526949,0.39440918,-3.4247434,0.023296263,0.022830375,0.027732315,0.028079873,0.02806303,30,7.662536,7.268127,1.65695,,56.44864290517711,31,-0.024249,1.0,0.0109650288915324,0.0025593211178559,39,91.19903010672748,39_001
66257,70121,70121,1544236047962962176,189.42351252003263,49.08666111424444,11.788503243040354,-20.5766685634307,-11.235583926744418,1.1922613,14.9384575,2.7117262,-16.370855,0.014511928,0.016646486,0.01715025,0.021201262,0.024075877,31,16.450052,13.738326,1.2649168,,47.39143551770843,31,-0.04592,1.0,0.0117885032430403,0.0020423183930677,39,84.8284111547732,39_001
66261,70125,70125,1548420514340632960,181.22409428525344,50.90773523479944,10.350416698249642,-3.2460176207516644,-6.690511965014129,15.970113,17.239124,2.469057,,0.4300993,0.5473788,0.5346016,0.73349035,0.8415602,29,17.889309,15.420252,,1.2952113,45.84395758415299,95,-0.051755,0.007080078,0.0103504166982496,0.0813068907788336,39,96.61446772177916,39_001
66263,70127,70127,1549220649566159232,180.479534615605,54.13756479548653,10.630119981407484,-13.492362936216743,-21.021147517920745,1.0578698,14.813734,2.4555817,7.001114,0.013650538,0.0147887785,0.016643263,0.018802715,0.02166792,28,16.134724,13.679142,1.2903295,,48.20220938964024,31,-0.041645,1.0,0.0106301199814074,0.0020383514050545,39,94.07231543473158,39_001
66281,70145,70145,1565932436033929472,201.0614947385941,57.49061896469833,10.137236100437356,-19.606037133174283,-3.355708347769962,1.7693725,16.58509,3.0528135,,0.09638853,0.12692328,0.11583956,0.13737403,0.13285169,25,17.659622,14.606809,,1.1753211,58.27068037285146,95,-0.06271,1.0,0.0101372361004373,0.0131053167435123,39,98.64621777496748,39_001
66284,70148,70148,1566403164449767680,199.0559363663993,57.97462394912386,10.56111496035633,-24.53527449777089,13.191506228509931,1.081918,16.612791,3.0487156,,0.042317662,0.04131733,0.05268989,0.047839005,0.04933274,28,18.391691,15.342976,1.2367615,,57.85705124545126,31,-0.048908,1.0,0.0105611149603563,0.0046711677872253,39,94.68697232761332,39_001
66297,70161,70161,1605894078777275136,220.3363029851894,52.64698582001841,10.11761113848748,26.35118410321592,-10.420719326627571,0.9446966,8.529291,0.64497757,,0.011871351,0.013990254,0.012519701,0.01722625,0.014819698,24,8.732947,8.08797,1.6107123,,62.31699119646831,31,-0.01942,1.0,0.0101176111384874,0.0014647427932494,39,98.83756020193336,39_001
66316,70180,70180,1603366683791506816,218.1498521635837,48.93755013511526,10.360905813002512,-1.0589576133737753,-19.97277275788042,1.2283802,13.720597,2.0343132,-9.612239,0.011889571,0.012822122,0.014646127,0.015257441,0.016089514,27,14.652486,12.618173,1.3355428,,58.55942975123121,31,-0.033909,1.0,0.0103609058130025,0.0015529061155838,39,96.51665771780708,39_001
66317,70181,70181,1603372868544389760,217.91784262436667,48.90254992684783,10.181349663215109,-15.821405176570394,-3.17133532486506,1.1020528,16.230629,2.956133,,0.029659823,0.0333464,0.033585075,0.0390774,0.04065557,28,17.931498,14.975365,1.2423627,,58.44000277351861,31,-0.0474,1.0,0.0101813496632151,0.0039931415131421,39,98.2188052742132,39_001
66334,70198,70198,1552518737773228672,204.15537370800493,48.85432981694182,11.008275283524476,-19.04835440625041,-6.402712619123051,1.1881183,15.279593,2.7240944,-4.291835,0.018350849,0.0219976,0.02093722,0.025464348,0.027174562,28,16.796917,14.072823,1.2648543,,52.93975152498097,31,-0.044328,1.0,0.0110082752835244,0.0024685576350612,39,90.84075154776116,39_001
66355,70219,70219,1512213802594954368,209.30876062841853,50.94916100669021,10.901119673366594,-17.672586991249332,-5.232617306494312,1.0456288,15.921012,2.89849,,0.02470952,0.02543998,0.029459236,0.030963713,0.03114462,31,17.581787,14.683297,1.2468163,,56.63451218144552,31,-0.046708,1.0,0.0109011196733665,0.002857011108326,39,91.73369616730191,39_001
66469,70335,70335,1556273707421134208,198.79758937035467,50.3904433650802,10.039718032803776,-14.701469072556645,-7.092435724022534,1.0554092,15.819168,2.8527832,,0.020730391,0.027894175,0.02463057,0.037693914,0.032341022,28,17.44028,14.587498,1.2522725,,52.05042856213164,31,-0.046871,1.0,0.0100397180328037,0.0032213077991163,39,99.60439095327253,39_001
66475,70341,70341,1559004000951070976,207.05619914580143,51.22758996205779,10.70074861354894,-18.11903678363349,-4.624988568127717,1.1471378,16.498463,3.2658281,,0.036036316,0.042914692,0.045873165,0.055087283,0.049395967,28,18.454935,15.189107,1.2206267,,55.95640121722548,31,-0.051017,1.0,0.0107007486135489,0.0046161225521601,39,93.45140570201194,39_001
66479,70345,70345,1560839669973427200,206.22813146436764,52.92307800052554,10.795009824871087,-18.357471616849985,-5.823068672024327,1.0720099,15.365385,2.8291092,-2.3214393,0.018326366,0.019817382,0.021974972,0.02603848,0.02395045,31,16.968773,14.139664,1.2544525,,56.92711229320521,31,-0.045213,1.0,0.010795009824871,0.0022186593980507,39,92.63539507820227,39_001
66489,70356,70356,1573106268369605632,182.60986094860093,54.38880893338737,10.90877981987732,-29.38793073486785,-12.518328906849352,1.357626,15.669085,,,0.04668783,0.046299558,0.06476742,0.06382023,0.064918615,26,,,,1.2322432,49.15204277188348,95,-0.055634,1.0,0.0109087798198773,0.005951042744644,39,91.66928075474236,39_001
66508,70375,70375,1605868004025032064,220.73478188978257,52.68366903386065,10.175651734061258,-15.8770887293253,-1.6185921817584976,1.0954064,12.342363,1.6051378,-6.210315,0.008331059,0.009388277,0.010019215,0.012438949,0.010641499,27,13.10119,11.496052,1.4011021,,62.5025254487154,31,-0.005451,1.0,0.0101756517340612,0.0010457805827197,39,98.27380359851314,39_001
66516,70383,70383,1608103448603945216,213.82068748122649,52.535908218934765,10.683103697635016,-17.59804242066417,-3.439223502021589,0.95742154,6.561181,0.09892225,-9.564832,0.017086769,0.019533329,0.020886548,0.02519731,0.022274746,26,6.58592,6.4869976,1.7273302,,59.64464420662863,31,-0.027539,1.0,0.010683103697635,0.0020850444431173,39,93.60575618313783,39_001
66532,70400,70400,1555402481895361664,193.69320930034883,49.16955179153733,11.699048060140418,-20.64025984104685,-8.50133287045549,1.1099327,15.999131,2.9232044,,0.023227185,0.025781529,0.027529119,0.032865636,0.0347549,31,17.679056,14.755852,1.2470962,,49.09328340915565,31,-0.048041,1.0,0.0116990480601404,0.002970745980471,39,85.47704008560154,39_001
66638,70506,70506,1559141233746429184,205.7753484104232,51.35164452267732,10.334751205996406,-18.06771445406289,-6.116882226327861,1.1838015,15.135986,2.6600552,-11.25583,0.020467415,0.021880094,0.024122534,0.029997515,0.028969878,26,16.604458,13.944403,1.2713106,,55.54540669225371,31,-0.042517,1.0,0.0103347512059964,0.0028031519504012,39,96.76091664594527,39_001
66646,70514,70514,1562901563513294208,201.3401316783581,52.42242578807848,10.710013786732626,-18.341189917669737,-6.705280449693269,1.1383433,14.8230715,2.574255,-3.044177,0.014951231,0.016281517,0.017890764,0.022624277,0.019845702,31,16.231697,13.657442,1.2788663,,54.627512631756574,31,-0.041572,1.0,0.0107100137867326,0.0018530043373599,39,93.37056141223502,39_001
66647,70515,70515,1563776774768272768,200.73096302706924,55.00488339764128,11.343544354478212,-19.95110587857831,-5.442186314739719,1.1431919,15.745235,3.0302553,-10.794138,0.024282388,0.023630057,0.03032593,0.029577848,0.029641697,29,17.50795,14.4776945,1.2401755,,56.34141893050764,31,-0.048279,1.0,0.0113435443544782,0.0026130895312537,39,88.15586810882617,39_001
66665,70533,70533,1609838615390487296,212.16384442671344,55.92602059481308,10.75131405156941,-17.475970776421835,-3.421617577394768,1.1094077,13.868431,2.2636728,-3.4065628,0.010841264,0.0101301465,0.013638391,0.012605769,0.01219212,31,15.05041,12.786737,1.3123507,,61.47415039917762,31,-0.035455,1.0,0.0107513140515694,0.001134012079037,39,93.01188628696296,39_001
66682,70550,70550,1604815389143862784,215.21420208058672,51.63115972308089,10.480447332079502,-16.959724223436005,-4.168581097349898,1.0757737,12.329202,1.6203728,-6.1491895,0.007668675,0.008145662,0.009457012,0.0103529915,0.009799969,30,13.096183,11.47581,1.398483,,59.5092172361603,31,-0.005591,1.0,0.0104804473320795,0.0009350716328685,39,95.41577456709406,39_001
66695,70563,70563,1611980464041596672,217.43602122880145,59.24572324229482,10.25964101319206,-16.07149685451483,-2.164627266068748,7.343608,12.480314,1.8279848,-9.215761,0.06082449,0.05303629,0.07310432,0.062247936,0.06300967,23,13.370303,11.542318,1.368253,,65.79727157872433,31,-0.005303,1.0,0.010259641013192,0.0061415082573533,39,97.46929728966005,39_001
66708,70576,70576,1561462715108998528,207.211274140694,54.75575433468661,10.709003097183531,-18.3091665619114,-4.500948503209884,1.1349739,16.337059,3.0643578,,0.032050896,0.034045663,0.039299123,0.043038685,0.0393759,30,18.130697,15.0663395,1.234668,,58.679270967818205,31,-0.048726,1.0,0.0107090030971835,0.0036768968729083,39,93.37937349770708,39_001
66820,70689,70689,1557226812204027648,196.05998844516185,50.59623195111874,10.862089693579067,-7.959391313448929,-12.950058251251583,1.5851896,15.531707,2.784916,-8.551377,0.057880886,0.061167054,0.066749506,0.074453175,0.08560376,29,17.082811,14.297895,,1.1774383,51.14936688627379,95,-0.054478,1.0,0.010862089693579,0.0078809660401352,39,92.06331637927264,39_001
66874,70744,70744,1608751851226140544,214.7091076195935,54.82873683000528,10.295939428247676,-17.42412828281568,-2.9193817364324413,1.313698,13.732266,2.1300898,-5.64591,0.011757667,0.012223009,0.014651745,0.016054546,0.014348986,29,14.825032,12.694942,1.3278054,,61.696590084805095,31,-0.033823,1.0,0.0102959394282476,0.0013936548578202,39,97.12566851903121,39_001
66965,70835,70835,1506907696918058368,215.5051400420488,47.14347959478147,10.342991520433632,-26.77617243500732,11.75339638499195,1.1247178,14.472338,2.483284,-9.648522,0.013144111,0.013848576,0.01662176,0.017565994,0.017208993,30,15.814288,13.331004,1.288745,,56.06793729187304,31,-0.039749,1.0,0.0103429915204336,0.0016638312973574,39,96.68382672695819,39_001
66984,70854,70854,1507694328768620544,214.0994377375198,47.55727693386918,11.218908262846664,-8.477292755941003,-5.391520002716716,1.0503366,16.476973,3.0639858,,0.031050209,0.03540636,0.03830691,0.04206746,0.042921018,29,18.277266,15.21328,1.2371023,,55.84833085304126,31,-0.048871,1.0,0.0112189082628466,0.0038257749323203,39,89.1352328204409,39_001
66985,70855,70855,1508309780400463104,215.6590494396073,49.45087218962195,10.369786472665496,-16.63878675052336,-5.09128041572095,1.7464877,16.265238,3.047474,,0.048029263,0.05370619,0.054577827,0.06305613,0.061541997,29,17.993803,14.946329,1.2442607,,57.98381141114649,31,-0.047025,1.0,0.0103697864726654,0.0059347410057307,39,96.43400108922057,39_001
