5260.87825 12.003 0.005
5261.80922 11.975 0.005
5262.84681 11.897 0.005
5265.86364 11.914 0.005
5266.81005 11.887 0.005
5267.83727 11.884 0.005
5268.83970 11.898 0.005
5269.80339 11.888 0.005
5270.80907 11.917 0.005
5271.80389 11.885 0.005
5272.80976 11.871 0.005
5273.79475 11.874 0.005
5274.81322 11.890 0.005
5275.79957 11.899 0.005
5276.77774 11.901 0.005
5276.90522 11.925 0.005
5277.81428 11.899 0.005
5278.80985 11.925 0.005
5279.81112 11.937 0.005
5280.81773 11.991 0.005
5281.79765 12.014 0.005
5282.82037 12.097 0.005
5283.78049 12.031 0.005
5283.87179 12.067 0.005
5284.78608 12.037 0.005
5285.77693 12.058 0.005
5285.90692 12.071 0.005
5286.79253 12.085 0.005
5287.84571 12.245 0.005
5288.77110 12.169 0.005
5289.82296 12.186 0.005
5293.85091 12.367 0.005
5294.75870 12.388 0.005
5294.79578 12.431 0.005
5294.83317 12.446 0.005
5294.86327 12.546 0.005
5294.90429 12.434 0.005
5295.76018 12.416 0.005
5295.79865 12.411 0.005
5295.83661 12.419 0.005
5295.87476 12.538 0.005
5295.91378 12.467 0.005
5296.80377 12.512 0.005
5296.83824 12.578 0.005
5296.87602 12.594 0.005
5297.75708 12.510 0.005
5297.79708 12.520 0.005
5297.83498 12.554 0.005
5297.87301 12.549 0.005
5297.91195 12.491 0.005
5298.79790 12.535 0.005
5298.83565 12.532 0.005
5298.87386 12.682 0.005
5298.91336 12.597 0.005
5300.85350 12.648 0.005
5300.89413 12.615 0.005
5301.74918 12.618 0.005
5301.78685 12.628 0.005
5301.82415 12.625 0.005
5301.86240 12.614 0.005
5301.90261 12.609 0.005
5304.74716 12.699 0.005
5306.68279 12.787 0.005
5306.71988 12.808 0.005
5306.78422 12.815 0.005
5306.84748 12.820 0.005
5306.88739 12.874 0.005
5306.92540 12.851 0.005
5307.73328 12.826 0.005
5307.79690 12.905 0.005
5307.83490 12.845 0.005
5307.87610 12.917 0.005
5307.91372 12.862 0.005
5308.72573 12.859 0.005
5308.78701 12.937 0.005
5308.82447 12.881 0.005
5308.86485 12.886 0.005
5309.69919 12.890 0.005
5309.79213 12.928 0.005
5309.83464 12.925 0.005
5309.87935 12.935 0.005
5309.91680 12.937 0.005
5310.68415 12.927 0.005
5310.76801 12.930 0.005
5310.83039 12.937 0.005
5310.87665 12.931 0.005
5310.91416 12.978 0.005
5311.80443 12.978 0.005
5311.86282 12.990 0.005
5311.90765 12.989 0.005
5312.73325 13.002 0.005
5312.77435 13.004 0.005
5312.81348 13.016 0.005
5312.85803 13.022 0.005
5312.89761 13.020 0.005
5313.80703 13.041 0.005
5313.84709 13.049 0.005
5313.88638 13.049 0.005
5313.92390 13.046 0.005
5314.69675 13.072 0.005
5314.73712 13.078 0.005
5314.77711 13.082 0.005
5314.82064 13.104 0.005
5314.87207 13.088 0.005
5314.90946 13.095 0.005
5315.67498 13.103 0.005
5315.71825 13.107 0.005
5315.76025 13.111 0.005
5315.79765 13.128 0.005
5315.83691 13.112 0.005
5315.87855 13.121 0.005
5315.91783 13.116 0.005
5316.71331 13.143 0.005
5316.75639 13.142 0.005
5316.79339 13.145 0.005
5316.83725 13.149 0.005
5319.93507 13.272 0.005
5320.67300 13.287 0.005
5320.71538 13.299 0.005
5320.75407 13.303 0.005
5320.79176 13.310 0.005
5320.83245 13.315 0.005
5320.87328 13.307 0.005
5320.91278 13.310 0.005
5321.73853 13.337 0.005
5321.77827 13.344 0.005
5321.81626 13.332 0.005
5321.85799 13.347 0.005
5321.89535 13.347 0.005
5321.93246 13.339 0.005
5323.71613 13.398 0.005
5323.75617 13.405 0.005
5323.79551 13.415 0.005
5323.83748 13.413 0.005
5323.87638 13.416 0.005
5323.91384 13.409 0.005
5324.65494 13.420 0.005
5324.71982 13.433 0.005
5324.75719 13.433 0.005
5324.79564 13.424 0.005
5324.83633 13.439 0.005
5324.87371 13.441 0.005
5324.91436 13.450 0.005
5325.65024 13.472 0.005
5325.71024 13.470 0.005
5325.74821 13.472 0.005
5325.78541 13.474 0.005
5325.82726 13.476 0.005
5325.87236 13.475 0.005
5325.91116 13.467 0.005
5326.62165 13.473 0.005
5326.68530 13.490 0.005
5326.74613 13.498 0.005
5326.78378 13.523 0.005
5326.82346 13.505 0.005
5326.86115 13.497 0.005
5326.89957 13.501 0.005
5327.62525 13.529 0.005
5327.69963 13.523 0.005
5327.77083 13.524 0.005
5327.80982 13.526 0.005
5327.84800 13.538 0.005
5327.88707 13.530 0.005
5327.92491 13.535 0.005
5328.62151 13.546 0.005
5328.72662 13.566 0.005
5328.76530 13.574 0.005
5328.80275 13.556 0.005
5328.84358 13.562 0.005
5328.88132 13.564 0.005
5328.91896 13.554 0.005
5329.71920 13.556 0.005
5334.67032 13.704 0.005
5334.75038 13.721 0.005
5334.80713 13.727 0.005
5334.84856 13.725 0.005
5334.88901 13.728 0.005
5334.92679 13.731 0.005
5335.73213 13.790 0.005
5335.77139 13.744 0.005
5335.81210 13.752 0.005
5335.85054 13.761 0.005
5335.88816 13.743 0.005
5335.92717 13.757 0.005
5336.80546 13.762 0.005
5336.89712 13.776 0.005
5336.93471 13.785 0.005
5337.78152 13.810 0.005
5337.82130 13.814 0.005
5337.85970 13.809 0.005
5337.89752 13.819 0.005
5337.93594 13.801 0.005
5338.77915 13.828 0.005
5338.82178 13.822 0.005
5338.87848 13.822 0.005
5339.65632 13.853 0.005
5339.69427 13.861 0.005
5339.76090 13.835 0.005
5339.85364 13.870 0.005
5339.89374 13.852 0.005
5339.93168 13.863 0.005
5340.64033 13.884 0.005
5340.67970 13.876 0.005
5340.76598 13.889 0.005
5340.82233 13.883 0.005
5340.86097 13.894 0.005
5340.89877 13.890 0.005
5340.93644 13.887 0.005
5341.61087 13.910 0.005
5341.68407 13.922 0.005
5341.79166 13.930 0.005
5341.83013 13.937 0.005
5341.86791 13.934 0.005
5341.90821 13.926 0.005
5342.58240 13.932 0.005
5342.61980 13.918 0.005
