4.562500 1.034626
4.583313 1.030155
4.604126 1.028614
4.625000 1.022429
4.645813 1.018244
4.666626 1.015167
4.687500 1.012788
4.708313 1.008476
4.729126 1.007500
4.750000 1.021568
4.770813 1.016111
4.791626 0.999542
4.812500 0.995059
4.833313 0.989879
4.854126 0.986670
4.875000 0.983180
4.895813 0.981402
4.916626 0.978206
4.937500 0.977011
4.958313 0.975379
4.979126 0.973074
5.000000 0.973178
5.020813 0.969470
5.041626 0.980440
5.062500 0.976652
5.083313 0.974529
5.104126 0.971223
5.125000 0.970395
5.145813 0.968080
5.166626 0.966597
5.187500 0.968469
5.208313 0.973127
5.229126 0.979128
5.250000 0.976678
5.270813 0.975039
5.291626 0.972160
5.312500 0.969010
5.333313 0.966439
5.354126 0.966405
5.375000 0.965123
5.395813 0.965323
5.416626 0.964321
5.437500 0.964237
5.458313 0.963311
5.479126 0.964065
5.500000 0.963282
5.520813 0.962689
5.541626 0.962083
5.562500 0.960202
5.583313 0.963055
5.604126 0.961187
5.625000 0.960860
5.645813 0.961038
5.666626 0.961314
5.687500 0.961855
5.708313 0.963242
5.729126 0.963229
5.750000 0.964872
5.770813 0.963915
5.791626 0.964110
5.812500 0.966242
5.833313 0.966887
5.854126 0.967502
5.875000 0.969847
5.895813 0.971274
5.916626 0.973716
5.937500 0.975123
5.958313 0.976124
5.979126 0.979947
6.000000 0.981150
6.020813 0.983571
6.041626 0.988494
6.062500 0.991138
6.083313 0.993168
6.104126 0.996074
6.125000 0.998779
6.145813 1.001555
6.166626 1.004282
6.187500 1.008597
6.208313 1.011770
6.229126 1.015014
6.250000 1.019342
6.270813 1.022649
6.291626 1.025123
6.312500 1.025710
6.333313 1.026812
6.375000 1.027825
6.395813 1.030163
6.416626 1.030813
6.437500 1.029726
6.458313 1.033057
6.479126 1.031217
6.500000 1.031944
6.520813 1.031814
6.541626 1.031846
6.562500 1.029955
6.583313 1.031217
6.604126 1.030723
6.625000 1.030171
6.645813 1.028591
6.666626 1.026233
6.687500 1.025016
6.708313 1.023810
6.729126 1.021881
6.750000 1.017594
6.770813 1.016321
6.791626 1.013551
6.812500 1.009252
6.833313 1.008900
6.854126 1.007950
6.875000 1.005402
6.895813 1.004882
6.916626 1.005486
6.937500 1.002025
6.958313 1.001708
6.979126 1.001438
7.000000 1.004772
7.020813 0.992604
7.041626 0.991390
7.062500 0.990798
7.083313 0.989084
7.104126 0.989781
7.125000 0.988343
7.145813 0.988124
7.166626 0.987698
7.187500 0.984372
7.208313 0.984736
7.229126 0.985375
7.250000 0.990928
7.270813 1.009481
7.291626 0.998302
7.312500 0.993082
7.333313 0.989956
7.354126 0.990024
7.375000 0.989265
7.395813 0.989193
7.416626 0.990685
7.437500 0.992689
7.458313 0.993491
7.479126 0.994683
7.500000 0.993184
7.520813 0.993150
7.541626 0.993908
7.562500 0.992784
7.583313 0.993110
7.604126 0.993038
7.625000 0.993071
7.645813 0.992090
7.666626 0.991931
7.687500 0.990944
7.708313 0.995650
7.729126 0.993357
7.750000 0.989806
7.770813 0.989740
7.791626 0.987275
7.812500 0.986525
7.833313 0.984042
7.854126 0.984448
7.875000 0.984955
7.895813 0.983312
7.916626 0.985536
7.937500 0.983475
7.958313 0.983930
7.979126 0.984545
8.000000 0.986446
8.020813 0.987673
8.041626 0.988685
8.062500 0.990300
8.083313 0.991838
8.104126 0.995045
8.124939 0.996446
8.145752 0.998074
8.166626 0.999578
8.187439 1.001035
8.208252 1.000925
8.229126 1.002759
8.249939 1.003589
8.270752 1.005670
8.291626 1.005707
8.312439 1.007773
8.333252 1.010333
8.354126 1.011825
8.374939 1.011757
8.395752 1.011301
8.416626 1.013503
8.437439 1.013334
8.458252 1.012095
8.479126 1.012611
8.499939 1.013056
8.520752 1.015543
8.541626 1.014130
8.562439 1.014920
8.583252 1.017050
8.604126 1.016070
8.624939 1.016356
8.645752 1.017256
8.666626 1.017959
8.687439 1.017065
8.708252 1.016761
8.729126 1.017140
9.833252 0.993190
9.854126 0.996902
9.874939 0.995541
9.895752 0.993110
9.916626 0.990507
9.937439 0.990561
9.958252 0.988578
9.979126 0.988798
9.999939 0.988101
10.020752 0.988178
10.041626 0.986313
10.062439 0.987471
10.083252 0.988492
10.104126 0.988368
10.124939 0.988477
