5276.53154 17.910 0.010
5293.60014 17.931 0.011
5447.90201 17.907 0.007
5458.88689 17.960 0.010
5473.87974 17.965 0.011
5484.84444 17.951 0.010
5488.81684 17.942 0.010
5515.82419 17.927 0.011
5556.82315 17.911 0.013
5587.67016 17.982 0.011
5617.70494 18.016 0.011
5693.53090 18.032 0.012
5837.83425 18.069 0.009
5864.81831 18.078 0.009
5875.86141 18.096 0.015
5881.85715 18.086 0.014
5891.81419 18.105 0.009
5897.80067 18.112 0.010
5900.77097 18.113 0.010
5924.85033 18.053 0.010
5932.84467 18.080 0.009
5946.72349 18.061 0.010
5956.78132 18.008 0.008
5962.75977 18.005 0.012
5970.69912 17.979 0.011
5974.72908 18.016 0.009
5986.70941 18.021 0.008
5999.69032 18.037 0.012
6023.60253 18.021 0.016
