5276.53154 15.738 0.005
5293.60014 15.714 0.005
5447.90201 15.719 0.005
5458.88689 15.735 0.005
5473.87974 15.663 0.005
5484.84444 15.783 0.005
5488.81684 15.771 0.005
5515.82419 15.795 0.005
5556.82315 15.753 0.005
5587.67016 15.675 0.005
5617.70494 15.662 0.005
5693.53090 15.773 0.005
5837.83425 15.707 0.005
5864.81831 15.766 0.005
5875.86141 15.824 0.005
5881.85715 15.812 0.005
5891.81419 15.830 0.005
5897.80067 15.816 0.005
5900.77097 15.739 0.005
5924.85033 15.809 0.005
5932.84467 15.744 0.005
5946.72349 15.750 0.005
5956.78132 15.795 0.005
5962.75977 15.735 0.005
5970.69912 15.818 0.005
5974.72908 15.739 0.005
5986.70941 15.796 0.005
5999.69032 15.710 0.005
6023.60253 15.802 0.005
