5276.53361 17.429 0.007
5293.60218 17.436 0.008
5447.90409 17.439 0.006
5458.88900 17.442 0.007
5473.88186 17.431 0.008
5484.84658 17.434 0.007
5488.81899 17.421 0.007
5515.82638 17.428 0.008
5556.82535 17.431 0.009
5587.67233 17.443 0.008
5617.70706 17.428 0.008
5693.52872 17.443 0.008
5837.83639 17.427 0.007
5864.82050 17.420 0.006
5875.86360 17.405 0.009
5881.85937 17.416 0.009
5891.81639 17.412 0.007
5897.80286 17.420 0.006
5900.77317 17.418 0.007
5924.85254 17.406 0.007
5932.84688 17.407 0.006
5946.72568 17.416 0.007
5956.78347 17.421 0.006
5962.76192 17.411 0.008
5970.70126 17.407 0.007
5974.73121 17.452 0.006
5986.71153 17.416 0.006
5999.68823 17.436 0.008
6023.60039 17.427 0.009
