5276.53154 15.458 0.005
5293.60014 15.456 0.005
5447.90201 15.463 0.005
5458.88689 15.434 0.005
5473.87974 15.487 0.005
5484.84444 15.489 0.005
5488.81684 15.476 0.005
5515.82419 15.466 0.005
5556.82315 15.463 0.005
5587.67016 15.464 0.005
5617.70494 15.382 0.005
5693.53090 15.496 0.005
5837.83425 15.434 0.005
5864.81831 15.396 0.005
5875.86141 15.494 0.005
5881.85715 15.505 0.005
5891.81419 15.513 0.005
5897.80067 15.451 0.005
5900.77097 15.453 0.005
5924.85033 15.519 0.005
5932.84467 15.519 0.005
5946.72349 15.531 0.005
5956.78132 15.514 0.005
5962.75977 15.523 0.005
5970.69912 15.527 0.005
5974.72908 15.527 0.005
5986.70941 15.353 0.005
5999.69032 15.516 0.005
6023.60253 15.513 0.005
